date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:36	1447/1447	---MCZ	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp0.z)')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/robots.txt		(from )
20:18:37	20483/20483	---MCZ	200	added ('OK')	text/html	etag:%226795ae4503d606dc1f7b650fae7caf46-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/	goofy-euclid-1cd736.netlify.app/index.html	(from )
20:18:37	564/564	---MC-	200	added ('OK')	text/css	date:Sat,%2030%20Jan%202021%2001:18:39%20GMT	https://fonts.googleapis.com/css?family=Heebo:400,700|Oxygen:700	fonts.googleapis.com/css3848.css	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:39	63974/63974	---MCZ	200	added ('OK')	text/css	etag:%2211033b69866c995154113dbe6595dfae-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/landing-page/dist/css/style.css	goofy-euclid-1cd736.netlify.app/landing-page/dist/css/style.css	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:39	16563/16563	---M-Z	200	added ('OK')	application/javascript	etag:W/%2240b3-0rowMlij7QDnmzzWAmr64JMxBK4%22	https://unpkg.com/scrollreveal@4.0.5/dist/scrollreveal.min.js	unpkg.com/scrollreveal@4.0.5/dist/scrollreveal.min.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:41	137388/137388	---MC-	200	added ('OK')	application/javascript	date:Sat,%2030%20Jan%202021%2001:18:42%20GMT	https://www.googletagmanager.com/gtag/js?id=G-DD3R78E3TJ	www.googletagmanager.com/gtag/js16fc	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:41	51/51	---M-Z	404	error ('Not%20Found')	text/plain	etag:W/%2233-bs6mHBr4RyWTNy7ZQwzWo4zmI70%22	https://cdn.jsdelivr.net/npm/@elastic/app-search-javascript@7.10.0/dist/elastic_app_search.umd.js	cdn.jsdelivr.net/npm/@elastic/app-search-javascript@7.10.0/dist/elastic_app_search.umd.4.delayed	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:43	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/jquery.swiftype.search.js	goofy-euclid-1cd736.netlify.app/jquery.swiftype.search.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:44	88145/88145	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202019%2014:37:17%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:44	230118/230118	---M-Z	200	added ('OK')	application/javascript	etag:%22bb05f86e9bc5f6d79c8ef951d17042e5-ssl-df%22	https://identity.netlify.com/v1/netlify-identity-widget.js	identity.netlify.com/v1/netlify-identity-widget.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:45	1104/1104	---M-Z	200	added ('OK')	application/javascript	etag:%22b2d72bf25a1da8da3b3364f0f1578bfb-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/netlify.js	goofy-euclid-1cd736.netlify.app/netlify.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:46	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/javascripts/sentry.js	goofy-euclid-1cd736.netlify.app/javascripts/sentry.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:48	137519/137519	---MC-	200	added ('OK')	application/javascript	date:Sat,%2030%20Jan%202021%2001:18:49%20GMT	https://www.googletagmanager.com/gtag/js?id=G-74W6FHPF29	www.googletagmanager.com/gtag/jsd33b	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:49	15822/15822	---MCZ	200	added ('OK')	text/html	etag:%22e57be26e57369c8fe30a1bd39c287b50-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html	goofy-euclid-1cd736.netlify.app/core-site/page-contact.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:49	3828/3828	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%228fe63015681a6bf48a01caf6fee42e67-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/Student-Profiles/index.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/Student-Profiles/index.c.delayed	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:50	14737/14737	---MCZ	200	added ('OK')	text/html	etag:%228fe63015681a6bf48a01caf6fee42e67-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/student-profiles/	goofy-euclid-1cd736.netlify.app/core-site/other-pages/student-profiles/index.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:51	14059/14059	---MCZ	200	added ('OK')	text/html	etag:%22560182e7ccde08ac32811a6903e76e1a-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/2-content/core-content/cheat-sheets/pdf/index.html	goofy-euclid-1cd736.netlify.app/2-content/core-content/cheat-sheets/pdf/index.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:52	316444/316444	---M--	200	added ('OK')	image/png	etag:%225fe9af5ea5ee559024f3de40ae4da071-ssl%22	https://goofy-euclid-1cd736.netlify.app/landing-page/dist/images/iphone-hero-bg.png	goofy-euclid-1cd736.netlify.app/landing-page/dist/images/iphone-hero-bg.png	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:55	397884/397884	---M--	200	added ('OK')	image/png	etag:%222297e876d876f178b61167d56e848a54-ssl%22	https://goofy-euclid-1cd736.netlify.app/landing-page/dist/images/iphone-feature-bg-02.png	goofy-euclid-1cd736.netlify.app/landing-page/dist/images/iphone-feature-bg-02.png	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:55	411550/411550	---M--	200	added ('OK')	image/png	etag:%22dfaa5c6eaaefb7193800483fee30abb3-ssl%22	https://goofy-euclid-1cd736.netlify.app/landing-page/dist/images/iphone-feature-bg-01.png	goofy-euclid-1cd736.netlify.app/landing-page/dist/images/iphone-feature-bg-01.png	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:56	90481/90481	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2019:32:56%20GMT	https://nodejs.dev/	nodejs.dev/index.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:57	46047/46047	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:18:56%20GMT	https://www.youtube.com/embed/FpqQL9mspeI	www.youtube.com/embed/FpqQL9mspeI.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:57	23708/23708	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:19:00%20GMT	https://www.npmjs.com/	www.npmjs.com/index.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:58	46053/46053	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:18:57%20GMT	https://www.youtube.com/embed/VoI2d4Tfmxs	www.youtube.com/embed/VoI2d4Tfmxs.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:58	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2030%20Jan%202021%2001:18:57%20GMT	https://developer.mozilla.org/	developer.mozilla.org/index.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:58	1503/1503	---M-Z	200	added ('OK')	text/html	etag:%225df-52e5b399c4ec0;5288c149e3b80-gzip%22	https://www.w3.org/2000/svg	www.w3.org/2000/svg.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:59	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2030%20Jan%202021%2001:19:00%20GMT	https://www.instagram.com/p/Bxh6moVlBGX/?utm_source=ig_embed&utm_campaign=loading	www.instagram.com/p/Bxh6moVlBGX/index72df.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:18:59	1005/1005	---M-Z	200	added ('OK')	text/html	etag:%223ed-36aa630531a80;91-45d2642d15c80-gzip%22	https://www.w3.org/1999/xlink	www.w3.org/1999/xlink.html	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:00	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sat,%2030%20Jan%202021%2001:19:02%20GMT	http://www.instagram.com/embed.js	www.instagram.com/embed.15.delayed	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:01	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2030%20Jan%202021%2001:19:03%20GMT	https://www.instagram.com/embed.js	www.instagram.com/embed.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:02	15726/15726	---M-Z	200	added ('OK')	text/javascript	etag:%2255a0aa33cf46%22	https://www.instagram.com/static/bundles/metro/EmbedSDK.js/55a0aa33cf46.js	www.instagram.com/static/bundles/metro/EmbedSDK.js/55a0aa33cf46.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:03	1624/1624	---M--	200	added ('OK')	image/png	etag:%223dded48a224c07b2e0da947909a6fbe0-ssl%22	https://goofy-euclid-1cd736.netlify.app/landing-page/dist/images/logo.png	goofy-euclid-1cd736.netlify.app/landing-page/dist/images/logo.png	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:05	19969/19969	---M--	200	added ('OK')	text/javascript	date:Thu,%2007%20Jan%202021%2021:51:27%20GMT	https://www.gstatic.com/firebasejs/8.2.2/firebase-app.js	www.gstatic.com/firebasejs/8.2.2/firebase-app.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:11	3777/3777	---M-Z	200	added ('OK')	application/javascript	etag:%22596ea36d663f4a42498e570b3bce4e4d-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/landing-page/dist/js/main.min.js	goofy-euclid-1cd736.netlify.app/landing-page/dist/js/main.min.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:15	85/85	---M-Z	500	error ('Internal%20Server%20Error')	text/plain	date:Sat,%2030%20Jan%202021%2001:19:14%20GMT	http://gist-it.appspot.com/https://github.com/bgoonz/weeks.git	gist-it.appspot.com/https_/github.com/bgoonz/weeks.1e.delayed	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:19	424497/424497	---M-Z	200	added ('OK')	text/javascript	etag:%225fb57a29-1b5d6%22	http://s.swiftypecdn.com/install/v2/st.js	s.swiftypecdn.com/install/v2/st.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:21	123312/123312	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/dojo/1.14.1/dojo/dojo.js	ajax.googleapis.com/ajax/libs/dojo/1.14.1/dojo/dojo.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:21	35654/35654	---M--	200	added ('OK')	text/javascript	date:Thu,%2007%20Jan%202021%2021:51:27%20GMT	https://www.gstatic.com/firebasejs/8.2.2/firebase-analytics.js	www.gstatic.com/firebasejs/8.2.2/firebase-analytics.js	(from https://goofy-euclid-1cd736.netlify.app/)
20:19:21	51/51	---MCZ	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp1.z)')	text/plain	date:Sat,%2030%20Jan%202021%2001:19:18%20GMT	https://fonts.googleapis.com/robots.txt		(from https://goofy-euclid-1cd736.netlify.app/)
20:19:21	1648/1648	---M-Z	200	added ('OK')	image/svg+xml	etag:%229570b6d0bca499f2232da4b32aabe3a0-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/landing-page/dist/images/hero-bg-top.svg	goofy-euclid-1cd736.netlify.app/landing-page/dist/images/hero-bg-top.svg	(from https://goofy-euclid-1cd736.netlify.app/landing-page/dist/css/style.css)
20:19:22	1157/1157	---M-Z	200	added ('OK')	image/svg+xml	etag:%22136554908211eca7dc4241fe3bc5aa98-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/landing-page/dist/images/hero-bg-bottom.svg	goofy-euclid-1cd736.netlify.app/landing-page/dist/images/hero-bg-bottom.svg	(from https://goofy-euclid-1cd736.netlify.app/landing-page/dist/css/style.css)
20:19:23	1903/1903	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f3fa01db38845ff395398dccc75b943a-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/landing-page/dist/images/footer-bg.svg	goofy-euclid-1cd736.netlify.app/landing-page/dist/images/footer-bg.svg	(from https://goofy-euclid-1cd736.netlify.app/landing-page/dist/css/style.css)
20:19:24	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jan%202021%2001:19:26%20GMT	https://www.googletagmanager.com/robots.txt		(from https://goofy-euclid-1cd736.netlify.app/)
20:19:25	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/images/favicon.ico	goofy-euclid-1cd736.netlify.app/core-site/images/favicon.ico	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:26	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/images/apple-touch-icon.png	goofy-euclid-1cd736.netlify.app/core-site/images/apple-touch-icon.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:27	1087/1087	---MC-	200	added ('OK')	text/css	date:Sat,%2030%20Jan%202021%2001:19:29%20GMT	https://fonts.googleapis.com/css?family=Roboto:300,400,400i,500,700,900	fonts.googleapis.com/css0a13.css	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:28	790/790	---MC-	200	added ('OK')	text/css	date:Sat,%2030%20Jan%202021%2001:19:30%20GMT	https://fonts.googleapis.com/css?family=Droid+Serif:400,400i,700,700i	fonts.googleapis.com/css213c.css	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:30	146376/146376	---MCZ	200	added ('OK')	text/css	etag:%2265dc8d29ad941ee3f3a2741ddb653675-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/css/bootstrap.min.css	goofy-euclid-1cd736.netlify.app/core-site/css/bootstrap.min.css	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:31	37492/37492	---MCZ	200	added ('OK')	text/css	etag:%22692bc777b0a287ebcab60190db2c1ae2-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/css/font-awesome.min.css	goofy-euclid-1cd736.netlify.app/core-site/css/font-awesome.min.css	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:31	4299/4299	---M-Z	200	added ('OK')	text/css	etag:%22ca97a552e55e9ea23bb01aa425d9115e-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/css/carousel.css	goofy-euclid-1cd736.netlify.app/core-site/css/carousel.css	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:33	74495/74495	---MCZ	200	added ('OK')	text/css	etag:%2294b734d7c342a265e7bf70fcd4ff1c7c-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/css/animate.css	goofy-euclid-1cd736.netlify.app/core-site/css/animate.css	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:34	25255/25255	---M--	200	added ('OK')	image/gif	etag:%22a46a3891f0de2f2c7c023d5400dccf6b-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/images/loader.gif	goofy-euclid-1cd736.netlify.app/core-site/images/loader.gif	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:34	36097/36097	---MCZ	200	added ('OK')	text/css	etag:%22c5399934955d3a46b318bcec26f8e984-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/style.css	goofy-euclid-1cd736.netlify.app/core-site/style.css	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:35	1529/1529	---M--	999	error ('Request%20denied')	text/html	date:Sat,%2030%20Jan%202021%2001:19:36%20GMT	https://www.linkedin.com/in/bryan-guner-046199128/	www.linkedin.com/in/bryan-guner-046199128/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:36	278689/278689	---MCZ	200	added ('OK')	text/html	etag:W/%228cfbff4aabb39118dece3fd46614b675%22	https://github.com/bgoonz	github.com/bgoonz.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jan%202021%2001:19:38%20GMT	https://www.pinterest.com/bryanguner	www.pinterest.com/bryanguner.2d.delayed	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:38	20267/20267	---MCZ	200	added ('OK')	text/html	etag:%22b84f76476eacb8c239544c1e58172b84-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/index.html	goofy-euclid-1cd736.netlify.app/core-site/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:39	68621/68621	---MCZ	200	added ('OK')	text/html	etag:%220d6be8f2c43df43857262bda800c01ca-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-1.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-1.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:39	90662/90662	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:19:40%20GMT	https://www.pinterest.com/bryanguner/	www.pinterest.com/bryanguner/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:40	2521/2521	---MCZ	200	added ('OK')	text/html	etag:%22fd97b6822f75044059f458f429b44b17-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-2.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-2.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:41	2505/2505	---MCZ	200	added ('OK')	text/html	etag:%222cdeea9c201b0bb98d36b944cc133f07-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-3.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-3.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:42	2523/2523	---MCZ	200	added ('OK')	text/html	etag:%2297b58fe23a7866fb9e0d0e6a0602bdbc-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-4.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-4.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:43	2800/2800	---MCZ	200	added ('OK')	text/html	etag:%22fb5f600c9d5ac30981830c98b4bb6817-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-5.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-5.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:44	2654/2654	---MCZ	200	added ('OK')	text/html	etag:%22d40bd3855cdbcff31ef9672a59f10b27-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-6.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-6.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:45	2656/2656	---MCZ	200	added ('OK')	text/html	etag:%22d58367792f6260b0986bca6789d5cda4-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-7.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-7.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:46	20695/20695	---MCZ	200	added ('OK')	text/html	etag:%228d062abea07381d08b2e7d9eec8ee1bc-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-8.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-8.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:47	105466/105466	---MCZ	200	added ('OK')	text/html	etag:%22d4365c484a58f8401200bbf7deb23c15-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-9.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-9.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:48	891701/891701	---MCZ	200	added ('OK')	text/html	etag:%226af945587f8d0e928d908fd734b18f79-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:49	2535/2535	---MCZ	200	added ('OK')	text/html	etag:%223b239069c59d30bead5163efb2144a97-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-11.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-11.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:50	7164/7164	---MCZ	200	added ('OK')	text/html	etag:%22d9550e37aac953d91de9d5d8d9e1d92b-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-12.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-12.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:50	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-13.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-13.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:51	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-14.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-14.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:52	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-15.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-15.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:53	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-16.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-16.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:54	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-17.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-17.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:55	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-18.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-18.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:56	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-19.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-19.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:57	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-20.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-20.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:58	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-21.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-21.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:19:59	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-22.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-22.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:20:00	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-23.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-23.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:20:01	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-24.html	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-24.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:20:02	3156/3156	---MCZ	404	error ('Not%20Found')	text/html	etag:1610579624-ssl-df	https://goofy-euclid-1cd736.netlify.app/core-site/upload/course_01.jpg	goofy-euclid-1cd736.netlify.app/core-site/upload/course_01.jpg	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:20:03	0/0	---M--	302	error ('Found')	application/binary	date:Sat,%2030%20Jan%202021%2001:20:05%20GMT	https://goo.gl/maps/SQ7cyCbGAQn5vxiH6	goo.gl/maps/SQ7cyCbGAQn5vxiH6.48.delayed	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:20:06	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:%22cc10e369fba2226f35a2699d0012868a-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/js/jquery.min.js	goofy-euclid-1cd736.netlify.app/core-site/js/jquery.min.js	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:20:06	120351/120351	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:20:06%20GMT	https://www.google.com/maps/place/150+Henley+Pl,+Weehawken,+NJ+07086/@40.7670246,-74.0191768,17z/data=!3m1!4b1!4m5!3m4!1s0x89c25830458f94d3:0x89dd512e81cab64e!8m2!3d40.7670206!4d-74.0169881?shorturl=1	www.google.com/maps/place/150+Henley+Pl,+Weehawken,+NJ+07086/@40.7670246,-74.0191768,17z/data=!3m1!4b1!4m5!3m4!1s0x89c25830458f94d3_0x89dd512e81cab64e!8m2!3d40.7670206!4d-744a53.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:20:07	37008/37008	---MCZ	200	added ('OK')	application/javascript	etag:%223cce3c84c314b8b88721f2432bfa7a0a-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/js/bootstrap.min.js	goofy-euclid-1cd736.netlify.app/core-site/js/bootstrap.min.js	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
20:20:07	16193/16193	---M-Z	200	added ('OK')	application/javascript	etag:%22ac4ca382a00b34896b8c24ce9d198601-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/js/animate.js	goofy-euclid-1cd736.netlify.app/core-site/js/animate.js	(from https://goofy-euclid-1cd736.netlify.app/core-site/page-contact.html)
